Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
18-Jul-00,260.05,261.9,257,257.55,259.8362069,580,22,150705,,,4.9,-2.5
17-Jul-00,264,264,258.25,260.95,260.8621762,965,29,251732,,,5.75,-3.05
14-Jul-00,272,272,257.5,260,260.9047225,2414,43,629824,,,14.5,-12
13-Jul-00,270,273,268.7,268.7,269.189114,2517,33,677549,,,4.3,-1.3
12-Jul-00,266,270,263.9,269.1,266.0964758,2270,49,604039,,,6.1,3.1
11-Jul-00,268,273.85,265.5,268.45,268.1811887,1733,68,464758,,,8.35,0.45
10-Jul-00,261,295,261,279.85,278.6427586,725,23,202016,,,34,18.85
7-Jul-00,280,281.9,271.25,273.95,276.0945274,1206,34,332970,,,10.65,-6.05
6-Jul-00,281.2,285,275,277.3,280.4154303,674,24,189000,,,10,-3.9
5-Jul-00,279.9,285,279.9,281.35,281.8761354,1211,27,341352,,,5.1,1.45
4-Jul-00,289,289,277,285.3,281.986733,1206,42,340076,,,12,-3.7
3-Jul-00,289.95,290,270,284.5,276.6062603,1214,42,335800,,,20,-5.45
30-Jun-00,274,274.9,270,270.05,271.202807,2850,14,772928,,,4.9,-3.95
29-Jun-00,276,286,273,278,278.3903226,4030,30,1121913,,,13,2
28-Jun-00,276,276,275,275.05,275.3282443,655,20,180340,,,1,-0.95
27-Jun-00,294.4,294.4,272.25,279,280.2826591,3881,25,1087777,,,22.15,-15.4
26-Jun-00,285.15,286,282.1,285.05,284.9853229,55665,47,15863708,,,3.9,-0.1
23-Jun-00,291.1,302,288,294.8,299.0581378,98301,207,29397714,,,14,3.7
23-Jun-00,290,290,290,290,290,60000,1,17400000,,,0,0
22-Jun-00,298,304.6,292.4,292.4,296.2442211,995,29,294763,,,12.2,-5.6
21-Jun-00,304,308,300,303.05,303.6371464,2439,40,740571,,,8,-0.95
20-Jun-00,300,307.95,295,301,300.6929646,2459,49,739404,,,12.95,1
19-Jun-00,300.2,300.2,295.5,297,298.8037661,2018,36,602986,,,4.7,-3.2
16-Jun-00,300,300,294,300,298.6065574,610,12,182150,,,6,0
15-Jun-00,299,304,290,290,291.5035714,280,7,81621,,,14,-9
14-Jun-00,295.35,300.05,295,295.2,295.6537867,647,23,191288,,,5.05,-0.15
13-Jun-00,300,305,300,305,304.2695652,345,8,104973,,,5,5
12-Jun-00,305,305,299,299,304.3548387,465,8,141525,,,6,-6
9-Jun-00,305,307.85,298,305,304.226213,1587,45,482807,,,9.85,0
8-Jun-00,308.55,308.55,302.8,307.8,306.1515789,475,9,145422,,,5.75,-0.75
7-Jun-00,310.1,311,305.15,307.5,309.9513382,822,18,254780,,,5.85,-2.6
6-Jun-00,310,320,308,315,312.4880611,1047,35,327175,,,12,5
5-Jun-00,325,325,318.5,320,321.0568613,1319,40,423474,,,6.5,-5
2-Jun-00,310,320,310,313,307.3826006,1069,20,328592,,,10,3
1-Jun-00,314,315,302,310,311.9741697,271,14,84545,,,13,-4
31-May-00,340,340,310,325,327.415625,1280,19,419092,,,30,-15
30-May-00,327,328.75,320,320,316.1518987,553,21,174832,,,8.75,-7
29-May-00,325.05,325.05,320,320,324.9901444,10045,30,3264526,,,5.05,-5.05
26-May-00,315.3,329.5,310,320,319.055,1000,24,319055,,,19.5,4.7
25-May-00,320,328.9,316,324,323.6553984,5798,27,1876554,,,12.9,4
24-May-00,315,320,310,320,317.0962513,4935,7,1564870,,,10,5
23-May-00,320,320,295,313.95,310.3110931,8618,112,2674261,,,25,-6.05
22-May-00,322,325,316.9,320,320.0710789,10622,36,3399795,,,8.1,-2
19-May-00,318,322,305,320,317.5612481,2596,69,824389,,,17,2
18-May-00,298.9,308,298.9,305,304.9399317,2930,61,893474,,,9.1,6.1
17-May-00,305,310,296,299.9,302.9951613,620,14,187857,,,14,-5.1
16-May-00,273.5,300.9,264,295,281.5242532,3649,75,1027282,,,36.9,21.5
15-May-00,275,290,270,281,281.4731707,410,21,115404,,,20,6
12-May-00,319.5,319.5,292.15,292.15,302.8298387,1240,39,375509,,,27.35,-27.35
11-May-00,335,335,317,317.5,334.5528192,3086,6,1032430,,,18,-17.5
10-May-00,322.1,322.1,320,322,321.6510067,149,7,47926,,,2.1,-0.1
9-May-00,330,334,328,334,330.0474308,253,6,83502,,,6,4
8-May-00,348,349,342,342,345.8316327,392,8,135566,,,7,-6
5-May-00,320,339,320,337,328.0817391,1150,31,377294,,,19,17
4-May-00,320,320,312,314.25,315.9128205,195,12,61603,,,8,-5.75
3-May-00,320,320,318,320,319.0909091,110,7,35100,,,2,0
2-May-00,345,349,336,336.05,340.0076641,14744,37,5013073,,,13,-8.95
28-Apr-00,346,352,340.5,345,349.0768851,18235,90,6365417,,,11.5,-1
27-Apr-00,351,360,341.15,348,352.3055556,360,13,126830,,,18.85,-3
26-Apr-00,345,360,343,351.95,349.7892718,13814,78,4831989,,,17,6.95
25-Apr-00,360,360,336.75,347.3,341.8552846,615,19,210241,,,23.25,-12.7
24-Apr-00,365.05,370.05,365.05,366,365.2430079,11370,29,4152813,,,5,0.95
20-Apr-00,386,392.7,368,371.1,386.7031447,2385,71,922287,,,24.7,-14.9
19-Apr-00,410,419,391,399,403.5185185,945,24,381325,,,28,-11
18-Apr-00,408,408,382,404.1,397.1546763,278,16,110409,,,26,-3.9
17-Apr-00,379.05,386.5,379.05,380,379.3041119,4791,22,1817246,,,7.45,0.95
13-Apr-00,400,419,388,412,412.3021691,31211,121,12868363,,,31,12
12-Apr-00,410.25,423,401,420.45,415.9388135,3759,136,1563514,,,22,10.2
11-Apr-00,420,422,410,420,416.9658824,3400,83,1417684,,,12,0
10-Apr-00,424.9,426.85,418,426.85,424.7018161,1707,43,724966,,,8.85,1.95
7-Apr-00,378.95,395.25,374,395.25,389.7272275,4018,112,1565924,,,21.25,16.3
6-Apr-00,373,373,366,366,367.3164179,335,31,123051,,,7,-7
5-Apr-00,394.7,394.7,371,386,381.7636364,165,18,62991,,,23.7,-8.7
4-Apr-00,377,395,373.55,384,380.9469027,565,17,215235,,,21.45,7
3-Apr-00,400,406,384,406,392.4247312,372,12,145982,,,22,6
31-Mar-00,400,418.9,389.95,400,399.172128,5188,99,2070905,,,28.95,0
30-Mar-00,409,409,380,405,395.5103132,1309,56,517723,,,29,-4
29-Mar-00,410,418,405,412.2,410.9101894,3062,18,1258207,,,13,2.2
28-Mar-00,402,410,402,410,404.5360825,485,17,196200,,,8,8
27-Mar-00,390,399.55,390,398,395.9427774,2866,56,1134772,,,9.55,8
24-Mar-00,380,405,369.5,370,379.154551,3274,54,1241352,,,35.5,-10
23-Mar-00,440,440,401,401.6,410.9354117,6255,39,2570401,,,39,-38.4
22-Mar-00,390,416.85,390,415,404.4596003,1151,13,465533,,,26.85,25
21-Mar-00,447,448,386,386,397.2100865,3351,27,1331051,,,62,-61
16-Mar-00,420,440,416.8,416.8,420.4614325,1452,47,610510,,,23.2,-3.2
15-Mar-00,421,462,418.1,453,450.4631336,2170,17,977505,,,43.9,32
14-Mar-00,478,478,446,451.2,451.9297459,1338,32,604682,,,32,-26.8
13-Mar-00,456,478,455,470,467.2063915,751,17,350872,,,23,14
10-Mar-00,451,480,446.5,448.95,465.7906634,12874,110,5996589,,,33.5,-2.05
9-Mar-00,475,497,452,485,481.0489796,1715,47,824999,,,45,10
8-Mar-00,511.5,511.5,485,485,492.2841554,6873,55,3383469,,,26.5,-26.5
7-Mar-00,525,525,514.1,525,524.3067751,5535,46,2902038,,,10.9,0
6-Mar-00,551,551,515,540,536.7526696,3465,57,1859848,,,36,-11
3-Mar-00,548,560,507,550,541.1720871,14144,136,7654338,,,53,2
2-Mar-00,586.9,590,545,550,551.4420912,14212,122,7837095,,,45,-36.9
2-Mar-00,555,555,555,555,555,5000,10,2775000,,,0,0
1-Mar-00,550,588.1,527,550,563.1506849,11680,153,6577600,,,61.1,0
29-Feb-00,639.2,639.2,544.55,544.55,614.3219646,11992,202,7366949,,,94.65,-94.65
28-Feb-00,588.95,591.9,588.95,591.9,590.9475362,4079,35,2410475,,,2.95,2.95
25-Feb-00,510,548.1,510,548.1,542.3777081,10524,133,5707983,,,38.1,38.1
25-Feb-00,530,530,530,530,530,14000,1,7420000,,,0,0
24-Feb-00,495,507.55,490,507.55,497.9406215,3604,42,1794578,,,17.55,12.55
23-Feb-00,507.75,507.75,470,470,489.6979167,1632,43,799187,,,37.75,-37.75
22-Feb-00,520,520,495,500,501.7918509,3166,61,1588673,,,25,-20
21-Feb-00,510,520,480,495,499.0168453,3265,65,1629290,,,40,-15
18-Feb-00,569,569,519.85,519.85,531.4746076,3249,46,1726761,,,49.15,-49.15
17-Feb-00,520,571.3,520,565,545.4425249,3010,50,1641782,,,51.3,45
16-Feb-00,491,535,491,529,516.0123203,974,32,502596,,,44,38
15-Feb-00,535,552,520,524.25,530.8310214,793,39,420949,,,32,-10.75
14-Feb-00,624,624,560,561,569.6857143,665,29,378841,,,64,-63
11-Feb-00,585,594,552,580.5,579.7300527,2845,64,1649332,,,42,-4.5
10-Feb-00,591,600,582,586.25,591.451712,2278,38,1347327,,,18,-4.75
9-Feb-00,600,611,581,585,594.4606232,3530,60,2098446,,,30,-15
8-Feb-00,615,615,571,595,595.3278757,2382,53,1418071,,,44,-20
7-Feb-00,615,615,605,611.5,609.6257235,3110,44,1895936,,,10,-3.5
4-Feb-00,646.75,658,595,613,620.537502,6173,146,3830578,,,63,-33.75
3-Feb-00,648,650,641,643.95,648.0431373,510,16,330502,,,9,-4.05
2-Feb-00,640,663,640,660,654.5633117,1848,50,1209633,,,23,20
1-Feb-00,625,649,615,640.65,640.8519752,2101,41,1346430,,,34,15.65
31-Jan-00,652,658,637,645,646.6065684,1492,33,964737,,,21,-7
28-Jan-00,680,682,661,661,672.3782663,2411,84,1621104,,,21,-19
27-Jan-00,695,700,682,686.9,692.2585227,1408,66,974700,,,18,-8.1
25-Jan-00,718,718,686,705,705.1938741,2971,81,2095131,,,32,-13
24-Jan-00,725,737,715.05,724.25,727.3626113,5055,132,3676818,,,21.95,-0.75
21-Jan-00,701.1,740,701.1,709,713.1506166,3406,81,2428991,,,38.9,7.9
20-Jan-00,799,806,730.5,733,766.1608544,12875,210,9864321,,,75.5,-66
19-Jan-00,745,759.5,740,759.5,757.2383423,13682,165,10360535,,,19.5,14.5
18-Jan-00,695,703.25,666.5,703.25,685.9904695,21195,231,14539568,,,36.75,8.25
17-Jan-00,625,651.2,615,651.2,640.4093377,5526,75,3538902,,,36.2,26.2
14-Jan-00,622,640,600,603,623.1909368,5583,101,3479275,,,40,-19
13-Jan-00,617,629,615,616.65,618.397293,1256,31,776707,,,14,-0.35
12-Jan-00,602,615,595,612.25,603.5022388,2680,55,1617386,,,20,10.25
11-Jan-00,591,620,570,590,589.4854183,2606,50,1536199,,,50,-1
10-Jan-00,650,650,590,590.5,615.8533784,1480,40,911463,,,60,-59.5
7-Jan-00,650.5,650.5,620.1,620.4,622.6033027,5329,78,3317853,,,30.4,-30.1
6-Jan-00,680,688,660,674,670.7697438,8547,149,5733069,,,28,-6
5-Jan-00,714,714,667,675,690.6902857,9625,134,6647894,,,47,-39
4-Jan-00,760,760,711,724.4,730.8396501,5145,101,3760170,,,49,-35.6
3-Jan-00,734,739.75,715,739.75,735.7827976,8057,118,5928202,,,24.75,5.75
30-Dec-99,675,705,675,685,690.1613266,9769,136,6742186,,,30,10
29-Dec-99,661,698,660,690,685.4559489,7514,119,5150516,,,38,29
28-Dec-99,615,695,615,677.5,673.5568351,12070,103,8129831,,,80,62.5
27-Dec-99,726,726,637.6,660,658.0209195,4111,71,2705124,,,88.4,-66
24-Dec-99,720,739,685.45,685.45,694.0366329,7698,129,5342694,,,53.55,-34.55
23-Dec-99,815,815,739.7,745,753.3822239,20972,348,15799932,,,75.3,-70
22-Dec-99,798,825,790.1,804,806.7622794,25673,359,20712008,,,34.9,6
21-Dec-99,765,776.7,715,776,759.3140999,35511,423,26964003,,,61.7,11
20-Dec-99,699,719.2,694,719.2,712.1472088,37654,357,26815191,,,25.2,20.2
17-Dec-99,634.2,665.95,634.2,665.95,660.7587218,13300,127,8788091,,,31.75,31.75
16-Dec-99,590,616.65,585.05,616.65,610.6187509,13802,150,8427760,,,31.6,26.65
15-Dec-99,580,615,565,571,589.5731818,6600,101,3891183,,,50,-9
14-Dec-99,625,635,561.25,590,596.0499845,16125,173,9611306,,,73.75,-35
13-Dec-99,613.9,616.9,595,610,614.6176145,28874,282,17746469,,,21.9,-3.9
10-Dec-99,568.9,571.25,556,571.25,570.0588467,10145,67,5783247,,,15.25,2.35
9-Dec-99,500,528.95,500,528.95,525.8091305,19736,143,10377369,,,28.95,28.95
8-Dec-99,460,489.8,460,489.8,483.2016715,11965,78,5781508,,,29.8,29.8
7-Dec-99,422.1,453.55,421,453.55,451.0367384,15624,75,7046998,,,32.55,31.45
6-Dec-99,420,422,420,420,420.6666667,300,6,126200,,,2,0
3-Dec-99,415,421,400,421,406.8079373,2041,21,830295,,,21,6
2-Dec-99,420,424,405,415,412.2030418,2630,24,1084094,,,19,-5
1-Dec-99,423,423,410,410,414.0950413,1210,13,501055,,,13,-13
30-Nov-99,403,424,400,406,411.3216783,2860,20,1176380,,,24,3
29-Nov-99,397.5,409.9,392,394,398.6534466,1059,13,422174,,,17.9,-3.5
26-Nov-99,390,393,385,393,389.3564699,5201,13,2025043,,,8,3
25-Nov-99,400,400,385,385.1,387.1147541,305,7,118070,,,15,-14.9
24-Nov-99,379.4,410.3,379.4,404.4,396.859176,4005,28,1589421,,,30.9,25
22-Nov-99,375,380,364,379.95,372.3004739,1055,14,392777,,,16,4.95
19-Nov-99,367,374,364,371.35,368.4047619,4200,18,1547300,,,10,4.35
18-Nov-99,372,372,360,366.95,363.3055556,3600,11,1307900,,,12,-5.05
17-Nov-99,371,371,370,371,370.2307692,1300,9,481300,,,1,0
16-Nov-99,370,375,370,370.7,370.8875,800,7,296710,,,5,0.7
15-Nov-99,375,375,375,375,375,100,1,37500,,,0,0
15-Nov-99,387.5,387.5,387.5,387.5,387.5,15000,1,5812500,,,0,0
12-Nov-99,379,400,371,380,391.25,800,6,313000,,,29,1
11-Nov-99,400,400,391,391,393,700,5,275100,,,9,-9
9-Nov-99,383,390,383,390,386.5,200,2,77300,,,7,7
5-Nov-99,374,400,370,396.9,376.9037931,14500,19,5465105,,,30,22.9
4-Nov-99,368,384,368,372.65,373.1090909,3300,17,1231260,,,16,4.65
3-Nov-99,365,375,365,370,370.0333333,3000,22,1110100,,,10,5
2-Nov-99,370,370,361,367,365.4038462,1300,13,475025,,,9,-3
1-Nov-99,375,380,370,380,375.3,700,6,262710,,,10,5
29-Oct-99,380,400,377,377.85,382.0018868,15900,24,6073830,,,23,-2.15
28-Oct-99,410,410,400,408,409.1016746,20900,21,8550225,,,10,-2
27-Oct-99,418,418.5,405,415,413.15,2600,10,1074190,,,13.5,-3
26-Oct-99,400.25,420,400,420,400.5147059,13600,14,5447000,,,20,19.75
22-Oct-99,426,426,403,410.25,411.3789474,1900,16,781620,,,23,-15.75
21-Oct-99,443,443,432,432.75,436.1363636,1100,9,479750,,,11,-10.25
20-Oct-99,436,460,436,452.5,446.7608696,2300,10,1027550,,,24,16.5
18-Oct-99,473,480,463,470.75,472.3716667,3000,28,1417115,,,17,-2.25
15-Oct-99,470,478,454,460.7,469.2135231,28100,73,13184900,,,24,-9.3
14-Oct-99,472,472,440,460.95,458.764881,42000,54,19268125,,,32,-11.05
13-Oct-99,460,478,436,470.9,464.83,15000,31,6972450,,,42,10.9
12-Oct-99,460,484.9,450,460.3,455.3792293,106400,60,48452350,,,34.9,0.3
11-Oct-99,457,477,457,465,467.6666667,900,6,420900,,,20,8
8-Oct-99,460,460,450,450,457.3327869,6100,23,2789730,,,10,-10
7-Oct-99,472,474,455,455,462.1136364,2200,16,1016650,,,19,-17
6-Oct-99,459,459,455,455,456.3333333,300,3,136900,,,4,-4
5-Oct-99,450,450,449,449.5,449.5,200,2,89900,,,1,-0.5
4-Oct-99,495,495,455,455,480.625,800,5,384500,,,40,-40
1-Oct-99,450,471,441.1,462.75,459.5854167,2400,17,1103005,,,29.9,12.75
30-Sep-99,479,479,462,467,470.775,1400,12,659085,,,17,-12
29-Sep-99,458,472.55,458,472.55,465.93,1000,8,465930,,,14.55,14.55
28-Sep-99,456,456,455,455,455.3333333,300,3,136600,,,1,-1
27-Sep-99,470,485,460,460,468.0732143,2800,19,1310605,,,25,-10
27-Sep-99,457.7,457.7,457.7,457.7,457.7,4300,9,1968110,,,0,0
24-Sep-99,462,487.4,452,482.9,457.7112903,12400,34,5675620,,,35.4,20.9
23-Sep-99,458,498.95,445,451.35,473.1094828,5800,41,2744035,,,53.95,-6.65
22-Sep-99,465,465,440,462,455.46875,1600,15,728750,,,25,-3
21-Sep-99,441,441,440,440,440.5,200,2,88100,,,1,-1
20-Sep-99,448,451,440,451,448.75,1200,8,538500,,,11,3
17-Sep-99,441,457.5,440,440,450.6363636,1100,10,495700,,,17.5,-1
15-Sep-99,440,440,440,440,440,100,1,44000,,,0,0
10-Sep-99,450,453,440,440,449.6428571,1400,9,629500,,,13,-10
9-Sep-99,442,449,442,449,445.5,200,2,89100,,,7,7
8-Sep-99,477,477,446.25,454.5,455.4125,800,7,364330,,,30.75,-22.5
7-Sep-99,439.9,442,425,442,432.081383,18800,15,8123130,,,17,2.1
6-Sep-99,426,426,420,420,422.8333333,600,4,253700,,,6,-6
3-Sep-99,435,445,420,427.85,432.65625,1600,13,692250,,,25,-7.15
2-Sep-99,445,450,445,445,446.8,500,5,223400,,,5,0
31-Aug-99,461,461,460,460,460.08,2500,8,1150200,,,1,-1
30-Aug-99,465,473,458.05,466.3,463.0645833,2400,9,1111355,,,14.95,1.3
27-Aug-99,469.9,495,456,458.5,466.0125,3200,16,1491240,,,39,-11.4
26-Aug-99,470,475,465,465,470.6363636,2200,14,1035400,,,10,-5
25-Aug-99,485,485,462,478.35,478.0909091,1100,8,525900,,,23,-6.65
24-Aug-99,470,485,470,473,470.0298507,6700,16,3149200,,,15,3
23-Aug-99,489,489,472.1,472.1,479.62,1000,8,479620,,,16.9,-16.9
20-Aug-99,462.05,473,460,464.2,466.3109375,3200,22,1492195,,,13,2.15
19-Aug-99,470,480,470,477,477.25,1800,13,859050,,,10,7
18-Aug-99,470,475.25,468,475.25,473.4305556,3600,9,1704350,,,7.25,5.25
17-Aug-99,478,478,469,469.65,471.0045455,1100,7,518105,,,9,-8.35
16-Aug-99,480,492,465,479,474.0454545,2200,11,1042900,,,27,-1
13-Aug-99,474,475,454,456.2,464.1111111,900,7,417700,,,21,-17.8
12-Aug-99,488,488,479,479,483.5,400,2,193400,,,9,-9
12-Aug-99,480,480,480,480,480,1700,3,816000,,,0,0
11-Aug-99,490,490,490,490,490,100,1,49000,,,0,0
10-Aug-99,484,491.2,480,491.2,490.8262911,21300,9,10454600,,,11.2,7.2
10-Aug-99,480,480,480,480,480,5000,6,2400000,,,0,0
9-Aug-99,486,486,475,477,480.4285714,1400,11,672600,,,11,-9
6-Aug-99,470.25,473,466,473,470.25,900,7,423225,,,7,2.75
6-Aug-99,480,480,480,480,480,15000,2,7200000,,,0,0
5-Aug-99,460,475,460,475,469.6666667,300,3,140900,,,15,15
3-Aug-99,499,499,470.05,485,482.6166667,900,9,434355,,,28.95,-14
2-Aug-99,500,505,500,500,501.5834375,3200,5,1605067,,,5,0
30-Jul-99,525,529.5,510,510,520.1842105,1900,14,988350,,,19.5,-15
29-Jul-99,521,529,519.1,528.5,521.6041667,1200,12,625925,,,9.9,7.5
28-Jul-99,528,540,528,534,534.5415254,5900,27,3153795,,,12,6
27-Jul-99,563,564.5,540,550.95,558.4538462,5200,38,2903960,,,24.5,-12.05
26-Jul-99,565,570,564,566.55,566.1489362,4700,16,2660900,,,6,1.55
23-Jul-99,590,590,560,563.85,570.3692308,3900,22,2224440,,,30,-26.15
22-Jul-99,533,567,533,563,553.3511905,4200,30,2324075,,,34,30
21-Jul-99,537,537,532.5,535.75,535.4944444,1800,15,963890,,,4.5,-1.25
20-Jul-99,532,532,530,530,530.049187,12300,7,6519605,,,2,-2
19-Jul-99,535,535,531,532,533,500,4,266500,,,4,-3
16-Jul-99,532,532,520,526,521.1509434,5300,25,2762100,,,12,-6
15-Jul-99,540,543,521.1,534.35,536.06875,1600,16,857710,,,21.9,-5.65
14-Jul-99,520,535,512,535,528.2369565,2300,13,1214945,,,23,15
13-Jul-99,510,525,510,525,515.5769231,2600,9,1340500,,,15,15
12-Jul-99,522,525,520,522.3,523.7777778,1800,7,942800,,,5,0.3
9-Jul-99,518.75,518.9,518.75,518.8,518.825,200,2,103765,,,0.15,0.05
8-Jul-99,511.5,511.5,511.1,511.1,511.3,200,2,102260,,,0.4,-0.4
7-Jul-99,525,528,525,525,526,1500,8,789000,,,3,0
6-Jul-99,517.5,524,517,521,521.9674296,56800,9,29647750,,,7,3.5
2-Jul-99,503,506.5,503,506.5,504.1666667,300,3,151250,,,3.5,3.5
1-Jul-99,511,511.5,511,511.5,511.25,600,2,306750,,,0.5,0.5
30-Jun-99,511,511.05,510,511,510.5875,1200,6,612705,,,1.05,0
29-Jun-99,520,520,520,520,520,500,4,260000,,,0,0
28-Jun-99,520,520,520,520,520,10000,1,5200000,,,0,0
25-Jun-99,510.1,510.1,510,510,510.02,500,4,255010,,,0.1,-0.1
24-Jun-99,515,516.1,515,516,515.85,600,6,309510,,,1.1,1
23-Jun-99,518,518,515,515,516.5,200,2,103300,,,3,-3
22-Jun-99,527,531,518,530.5,526.35,2000,14,1052700,,,13,3.5
21-Jun-99,521,522,521,522,521.5,200,2,104300,,,1,1
18-Jun-99,520,525,520,522.5,520.5833333,1200,9,624700,,,5,2.5
17-Jun-99,507,512,507,512,508.65625,800,4,406925,,,5,5
16-Jun-99,497,510,497,510,507.0555556,900,9,456350,,,13,13
15-Jun-99,512,512,506,509,509.9665072,20900,6,10658300,,,6,-3
14-Jun-99,505,515,501,510,509.8490566,10600,8,5404400,,,14,5
11-Jun-99,516,516,507.1,507.1,511.55,200,2,102310,,,8.9,-8.9
10-Jun-99,523,533,522,531,525.7272727,1100,8,578300,,,11,8
9-Jun-99,516.75,525,516.75,522,521.2127229,61700,14,32158825,,,8.25,5.25
8-Jun-99,520,520,513.5,515.85,516.75,1000,9,516750,,,6.5,-4.15
7-Jun-99,517,520,517,518.55,517.81875,1600,14,828510,,,3,1.55
4-Jun-99,520,520,517,517,518.5,200,2,103700,,,3,-3
3-Jun-99,510,524.75,510,524.6,517.2944444,900,9,465565,,,14.75,14.6
2-Jun-99,505,510,499,510,505.75,400,4,202300,,,11,5
1-Jun-99,518,518,518,518,509.5,200,2,101900,,,0,0
31-May-99,510,515,509,515,511.2820513,3900,4,1994000,,,6,5
28-May-99,505,505,481,501.5,498,900,9,448200,,,24,-3.5
27-May-99,517,517,517,517,517,100,1,51700,,,0,0
26-May-99,520,520,520,520,520,400,3,208000,,,0,0
25-May-99,530,530,519,519,529.5833333,4800,3,2542000,,,11,-11
24-May-99,520,520,518,518,519,200,2,103800,,,2,-2
21-May-99,525,525,500,520,524.125,4000,4,2096500,,,25,-5
20-May-99,520,523.5,514,515.9,516.3461538,1300,7,671250,,,9.5,-4.1
19-May-99,525,526,525,525.35,525.2,500,4,262600,,,1,0.35
17-May-99,560,560,535,550.5,550.3333333,1200,12,660400,,,25,-9.5
14-May-99,545,560,545,551,532.57,1400,8,745598,,,15,6
13-May-99,549.5,557,536,536,544.2666667,1500,14,816400,,,21,-13.5
12-May-99,519,526,516,516,522.4210526,1900,13,992600,,,10,-3
11-May-99,540,542,522,522,531.9444444,900,8,478750,,,20,-18
10-May-99,540,545,540,543.35,541.875,800,6,433500,,,5,3.35
7-May-99,510,518,501,509.65,510.032381,52500,21,26776700,,,17,-0.35
6-May-99,511,511,500,508,508.71875,1600,15,813950,,,11,-3
5-May-99,508,512.55,490,509.1,502.8030303,3300,27,1659250,,,22.55,1.1
4-May-99,460,477,460,474.6,467.625,1600,11,748200,,,17,14.6
3-May-99,460,478,460,478,469,200,2,93800,,,18,18
29-Apr-99,430,450,430,450,431.9621212,3300,6,1425475,,,20,20
28-Apr-99,438,440,438,438,435.1816239,11700,11,5091625,,,2,0
26-Apr-99,442,445,438,438,441.2222222,900,9,397100,,,7,-4
23-Apr-99,460,464,455,460.25,458.5333333,1500,12,687800,,,9,0.25
22-Apr-99,463,464.75,455,464.75,460.0441176,1700,15,782075,,,9.75,1.75
21-Apr-99,475,479.75,462,462,469.2777778,900,7,422350,,,17.75,-13
20-Apr-99,470,470,460,469,469.8308271,26600,7,12497500,,,10,-1
19-Apr-99,459,468,459,468,461.4,500,5,230700,,,9,9
17-Apr-99,509,509,460,460,485.9473684,1900,16,923300,,,49,-49
16-Apr-99,472,479,462,479,467.25,800,5,373800,,,17,7
15-Apr-99,462,462,455,460,459.375,1400,12,643125,,,7,-2
9-Apr-99,479,479,465,469.25,468.4615385,1300,13,609000,,,14,-9.75
8-Apr-99,480,482.5,480,482.5,481.25,200,2,96250,,,2.5,2.5
7-Apr-99,505,505,499,499,501.6,500,5,250800,,,6,-6
6-Apr-99,500,510,500,507.5,504.5,500,5,252250,,,10,7.5
5-Apr-99,500,519.25,497,497,507.4705882,1700,16,862700,,,22.25,-3
1-Apr-99,482,512,481,504.75,498.2321429,2800,25,1395050,,,31,22.75
31-Mar-99,472,489,472,482,480.3125,800,8,384250,,,17,10
30-Mar-99,487,487,475,475,481,400,2,192400,,,12,-12
26-Mar-99,492.5,492.5,455,461,482.1046512,4300,20,2073050,,,37.5,-31.5
24-Mar-99,505,505,480,480,492.6805556,1800,15,886825,,,25,-25
23-Mar-99,510,512,497,508,505.1290323,3100,21,1565900,,,15,-2
22-Mar-99,523,523,507.5,510.75,512.3347458,5900,26,3022775,,,15.5,-12.25
19-Mar-99,470,507,465,491.5,484.8950893,11200,70,5430825,,,42,21.5
17-Mar-99,479,480,465,469.5,472.9615385,1300,11,614850,,,15,-9.5
16-Mar-99,466,475,465,474.75,470.5454545,1100,6,517600,,,10,8.75
15-Mar-99,450,480,450,474.5,461.3125,1200,7,553575,,,30,24.5
12-Mar-99,475.5,479,472,472,475.5,700,7,332850,,,7,-3.5
11-Mar-99,475,485,475,480,481.2857143,2100,15,1010700,,,10,5
10-Mar-99,480,480,470.5,470.5,475,1700,12,807500,,,9.5,-9.5
9-Mar-99,490,490,475,475.5,479.78,10000,11,4797800,,,15,-14.5
8-Mar-99,490,490,486,490,487.8888889,900,6,439100,,,4,0
5-Mar-99,490,494,474,482.5,486.2857143,1400,13,680800,,,20,-7.5
4-Mar-99,495,500,470,490,481.4166667,1200,10,577700,,,30,-5
3-Mar-99,503,524,503,507.75,513.15625,1600,16,821050,,,21,4.75
1-Mar-99,510,533,506.75,523,519.1351351,3700,34,1920800,,,26.25,13
27-Feb-99,480,499,480,494,492.2,1000,9,492200,,,19,14
26-Feb-99,465,475,461,462.25,466.1666667,900,9,419550,,,14,-2.75
25-Feb-99,490,490,485,485,488.3333333,300,2,146500,,,5,-5
24-Feb-99,491,502,490,491,493.25,1300,12,641225,,,12,0
23-Feb-99,494.5,506.75,490,506.75,500.2941176,1700,16,850500,,,16.75,12.25
22-Feb-99,520,548,495,499.5,516.5588235,3400,29,1756300,,,53,-20.5
19-Feb-99,532,546.5,515,520.5,533.2054795,7300,59,3892400,,,31.5,-11.5
18-Feb-99,475,509,475,509,505.3663793,5800,46,2931125,,,34,34
17-Feb-99,435,475,435,471.5,459.0421348,8900,77,4085475,,,40,36.5
16-Feb-99,440,459,435.5,441,446.9673913,4600,43,2056050,,,23.5,1
