Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
4-Aug-06,1019,1022,992.25,1002.95,1004.527322,4813,316,4834790,1955,40.62,29.75,-16.05
3-Aug-06,1018.7,1040,1007,1023.4,1027.472253,10920,530,11219997,6260,57.33,33,4.7
2-Aug-06,986,1014.8,980,1001.35,997.968546,6740,286,6726308,3769,55.92,34.8,15.35
1-Aug-06,1000,1013,970,991.55,984.0080995,17532,568,17251630,13710,78.2,43,-8.45
31-Jul-06,981,1038,965,1017.9,1016.454705,36384,1550,36982688,16182,44.48,73,36.9
28-Jul-06,959,970,941.05,958.35,949.3400203,76019,224,72167879,74345,97.8,28.95,-0.65
27-Jul-06,948,1021,929,961,975.9047647,69155,1747,67488694,48398,69.98,92,13
26-Jul-06,880,937,880,929.75,922.46783,21433,877,19771253,9926,46.31,57,49.75
25-Jul-06,898,898,860,891.3,874.1664469,21238,245,18565547,19540,92,38,-6.7
24-Jul-06,832,872,830,856.25,859.9448276,4495,186,3865452,3417,76.02,42,24.25
21-Jul-06,888.95,888.95,868,869.8,871.0916238,25441,202,22161442,23682,93.09,20.95,-19.15
20-Jul-06,939.2,939.2,868,877.15,875.8952248,58029,413,50827324,54288,93.55,71.2,-62.05
19-Jul-06,910,915.95,840,861.95,894.597437,29809,363,26667055,27584,92.54,75.95,-48.05
18-Jul-06,923.9,923.9,887,902.7,899.6308336,40177,815,36144468,23264,57.9,36.9,-21.2
17-Jul-06,943,943,900,912.6,911.8959425,157980,232,144061321,155730,98.58,43,-30.4
14-Jul-06,917,924,900.05,910.9,917.2685096,23947,247,21965829,21360,89.2,23.95,-6.1
13-Jul-06,944,944,915,927.55,922.3518025,31873,324,29398119,26876,84.32,29,-16.45
12-Jul-06,915,948.95,900.1,944.75,928.6322382,4231,284,3929043,2552,60.32,48.85,29.75
11-Jul-06,915,921,901.1,915.95,907.9036649,2865,143,2601144,2217,77.38,19.9,0.95
10-Jul-06,891,907,891,903.9,903.7253702,5065,208,4577369,2742,54.14,16,12.9
7-Jul-06,910,914,880,890.65,894.7845639,4781,195,4277965,2198,45.97,34,-19.35
6-Jul-06,900,919,886,890.55,904.3682821,6438,528,5822323,1311,20.36,33,-9.45
5-Jul-06,860,896,860,886.05,883.4860554,11223,237,9915364,10021,89.29,36,26.05
4-Jul-06,889,890,847.5,862.4,864.9638589,101325,120,87642463,100876,99.56,42.5,-26.6
3-Jul-06,870,880,860.05,869.1,873.891699,12890,134,11264464,11947,92.68,19.95,-0.9
30-Jun-06,868.8,882,857.25,876.8,873.9044009,21632,276,18904300,19757,91.33,24.75,8
29-Jun-06,869,869,842,844.45,854.7231301,26312,85,22489475,25848,98.24,27,-24.55
28-Jun-06,830,869,827.9,854.55,850.8926682,2646,231,2251462,1311,49.55,41.1,24.55
27-Jun-06,834.95,850,804,836.15,833.5842382,2855,180,2379883,1452,50.86,46,1.2
26-Jun-06,856,860.5,822.05,832.1,841.6106372,1993,170,1677330,1138,57.1,38.45,-23.9
25-Jun-06,851,883,851,872.35,870.9281768,362,38,315276,179,49.45,32,21.35
23-Jun-06,859.4,870,809,857.55,852.0719462,3864,220,3292406,2034,52.64,61,-1.85
22-Jun-06,870,880,849,865.8,861.4387381,43363,425,37354568,38747,89.35,31,-4.2
21-Jun-06,810.05,847,800.1,838.35,823.289905,17999,487,14818395,11511,63.95,46.9,28.3
20-Jun-06,820,831,800,804.5,816.5335229,18987,470,15503522,12216,64.34,31,-15.5
19-Jun-06,825,870,810,824.5,823.4131453,16873,320,13893450,12691,75.21,60,-0.5
16-Jun-06,814.4,875,814.4,834.2,843.9268201,21372,568,18036404,16748,78.36,60.6,19.8
15-Jun-06,778.4,810,756.15,789.75,781.7675969,57297,751,44792938,47683,83.22,53.85,11.35
14-Jun-06,796,846.8,741,790.6,786.821926,11776,476,9265615,6982,59.29,105.8,-5.4
13-Jun-06,834.55,834.55,796,818.8,809.3861902,8255,376,6681483,4588,55.58,38.55,-15.75
12-Jun-06,877.9,887.7,816.15,860.45,855.6893144,3238,267,2770722,1351,41.72,71.55,-17.45
9-Jun-06,829,898.95,723,864.85,851.6682765,14494,623,12344080,9140,63.06,175.95,35.85
8-Jun-06,833.05,870,718.65,836.7,783.6254306,56900,1034,44588287,43014,75.6,151.35,3.65
7-Jun-06,885.05,958,876,898.25,896.0252555,32587,431,29198775,29660,91.02,82,13.2
6-Jun-06,980,996.5,931.5,951.4,975.3939159,7725,266,7534918,6079,78.69,65,-28.6
5-Jun-06,1028.7,1040,970.05,988.45,1016.073329,13419,691,13634688,5463,40.71,69.95,-40.25
2-Jun-06,1000,1010,951.55,992.45,984.4799674,8586,302,8452745,6102,71.07,58.45,-7.55
1-Jun-06,1015.05,1047,1000,1004.5,1014.858847,5448,218,5528951,4513,82.84,47,-10.55
31-May-06,1001,1023,998,1011.9,1006.440681,10334,285,10400558,8519,82.44,25,10.9
30-May-06,1039,1060,1020,1050.05,1041.265817,9262,355,9644204,7898,85.27,40,11.05
29-May-06,1044.4,1044.4,1000,1019.05,1010.323322,58236,607,58837189,52886,90.81,44.4,-25.35
26-May-06,1031,1067,995,1003.25,1037.331137,98367,568,102039152,91697,93.22,72,-27.75
25-May-06,993,1049,974,1041.8,1018.7109,6624,405,6747941,4007,60.49,75,48.8
24-May-06,1070,1111,945,982.75,1031.780792,235206,1186,242681033,222770,94.71,166,-87.25
23-May-06,1025,1065,950,1031,1029.880899,29093,768,29962325,21012,72.22,115,6
22-May-06,1055,1080,900,1014.85,1002.549098,27150,566,27219208,21625,79.65,180,-40.15
19-May-06,1134,1150,1050,1054.95,1087.969485,31525,565,34298238,27271,86.51,100,-79.05
18-May-06,1159,1170,1072,1091.5,1105.357699,49866,891,55119767,40155,80.53,98,-67.5
17-May-06,1159.4,1225,1158,1202.95,1199.580643,17410,822,20884699,8569,49.22,67,43.55
16-May-06,1145,1165,1106,1139.55,1128.517891,42814,742,48316365,33855,79.07,59,-5.45
15-May-06,1158,1197,1070,1136.8,1124.106198,36074,815,40551007,20414,56.59,127,-21.2
12-May-06,1160,1190,1127,1135.05,1141.042945,5053,251,5765690,1661,32.87,63,-24.95
11-May-06,1092.6,1198,1092.55,1146.1,1154.928246,3512,188,4056108,1971,56.12,105.45,53.5
10-May-06,1199.85,1208.5,1175.25,1181.15,1191.360201,9342,379,11129687,4907,52.53,33.25,-18.7
9-May-06,1184.25,1211.25,1172.4,1188.95,1192.324289,21413,745,25531240,9149,42.73,38.85,4.7
8-May-06,1129,1213,1120,1184.25,1182.664448,22384,812,26472761,11309,50.52,93,55.25
5-May-06,1100.1,1129.1,1100.1,1123.2,1123.464002,3653,202,4104014,2182,59.73,29,23.1
4-May-06,1060.5,1139.95,1060.5,1124.1,1126.888085,4146,218,4672078,2861,69.01,79.45,63.6
3-May-06,1099,1132,1099,1123.75,1117.476879,11959,418,13363906,7280,60.87,33,24.75
2-May-06,1056,1104,1055,1090.4,1080.347739,10528,280,11373901,5765,54.76,49,34.4
29-Apr-06,1050,1069.95,1045.1,1062.1,1057.293944,677,66,715788,450,66.47,24.85,12.1
28-Apr-06,950.65,1060,950.65,1056.9,1041.826087,2093,114,2180542,1055,50.41,109.35,106.25
27-Apr-06,1062,1068.7,1050.3,1062.5,1060.343,4414,183,4680354,3313,75.06,18.4,0.5
26-Apr-06,1031,1069,1031,1044.25,1044.930746,21313,276,22270609,18684,87.66,38,13.25
25-Apr-06,1052,1075,1035,1041.6,1045.311219,3512,226,3671133,2553,72.69,40,-10.4
24-Apr-06,1110,1110,1050.2,1064.8,1065.20496,3508,173,3736739,2036,58.04,59.8,-45.2
21-Apr-06,1090,1099,1051,1057,1064.049934,4526,288,4815890,2052,45.34,48,-33
20-Apr-06,1100,1100,1066,1066.1,1067.499685,58773,350,62740159,54245,92.3,34,-33.9
19-Apr-06,1110,1110,1076,1094.25,1090.716342,11253,422,12273831,3856,34.27,34,-15.75
18-Apr-06,1121,1121,1076,1085,1093.621777,6787,303,7422411,4092,60.29,45,-36
17-Apr-06,1140,1140,1074,1085.95,1084.993821,12299,315,13344339,9981,81.15,66,-54.05
13-Apr-06,1100.1,1130,1050,1109.15,1094.244562,20780,720,22738402,11665,56.14,80,9.05
12-Apr-06,1145,1178,1118.15,1121.8,1143.945074,8466,478,9684639,3707,43.79,59.85,-23.2
10-Apr-06,1184,1184,1130,1141.55,1157.878858,18697,529,21648861,12040,64.4,54,-42.45
7-Apr-06,1138.95,1210,1138.95,1179.05,1175.218161,61230,1373,71958608,32728,53.45,71.05,40.1
5-Apr-06,1117,1149,1095.05,1138.95,1129.478507,33151,783,37443342,18557,55.98,53.95,21.95
4-Apr-06,1120,1129.5,1089.1,1108.2,1101.314635,45939,749,50593293,35762,77.85,40.4,-11.8
3-Apr-06,1070,1115,1062,1103.1,1088.66776,26210,826,28533982,18919,72.18,53,33.1
31-Mar-06,1060,1060,1045.1,1049.4,1052.976091,13468,335,14181482,8597,63.83,14.9,-10.6
30-Mar-06,1070,1070,1032.1,1038.05,1044.264511,22759,476,23766416,16676,73.27,37.9,-31.95
29-Mar-06,1040,1070,1010,1060.05,1057.088951,100325,586,106052449,95181,94.87,60,20.05
28-Mar-06,1058,1069.7,1030.05,1040.4,1045.266053,28156,444,29430511,22544,80.07,39.65,-17.6
27-Mar-06,1045,1058,1028,1040.9,1036.056693,12065,297,12500024,9109,75.5,30,-4.1
24-Mar-06,1041,1050,1033,1045.05,1042.759503,15285,379,15938579,11015,72.06,17,4.05
23-Mar-06,1049.8,1049.8,1035,1038.9,1040.236841,17991,238,18714901,15877,88.25,14.8,-10.9
22-Mar-06,1039,1054,1025.1,1034.85,1039.715407,11216,388,11661448,6116,54.53,28.9,-4.15
21-Mar-06,1035,1060,1025,1027.35,1042.223727,19488,506,20310856,10956,56.22,35,-7.65
20-Mar-06,1050,1063.9,1030,1039.05,1039.853406,12347,385,12839070,8310,67.3,33.9,-10.95
17-Mar-06,1055,1065,1025,1042.85,1037.94573,35655,668,37007955,27506,77.14,40,-12.15
16-Mar-06,1020,1063,957.6,1025.15,1031.408654,33258,735,34302589,23621,71.02,105.4,5.15
14-Mar-06,1074.7,1077.9,1030,1035.2,1052.902877,26657,840,28067232,17854,66.98,47.9,-39.5
13-Mar-06,1115,1149.95,1041.1,1053.3,1087.73849,54518,1759,59301327,29923,54.89,108.85,-61.7
10-Mar-06,1020,1109,1020,1093.1,1082.941228,77656,1715,84096884,53597,69.02,89,73.1
9-Mar-06,1070,1099.95,1010,1017,1038.956962,37223,1545,38673095,18677,50.18,89.95,-53
8-Mar-06,1047,1080,1010,1065.8,1043.515842,51225,1777,53454099,26842,52.4,70,18.8
7-Mar-06,1001,1026.9,998,1006,1010.534178,33311,1074,33661904,19000,57.04,28.9,5
6-Mar-06,958.4,1034,958.4,1000.5,996.5053328,91322,2160,91002860,33955,37.18,75.6,42.1
3-Mar-06,950,963,938,952.95,950.3659143,45415,644,43160868,35472,78.11,25,2.95
2-Mar-06,956.5,965,922,956.5,950.3981098,60099,1045,57117976,37558,62.49,43,0
1-Mar-06,906.8,958,900,950.6,930.4723936,80416,1125,74824868,66393,82.56,58,43.8
28-Feb-06,900,921,850,892.1,893.9195162,25384,468,22691253,18600,73.27,71,-7.9
27-Feb-06,915,915,890.1,896.3,899.7717133,6321,337,5687457,2748,43.47,24.9,-18.7
24-Feb-06,904,911.65,888,894.65,894.2602039,309980,550,277202778,299757,96.7,23.65,-9.35
23-Feb-06,950,961,852,903.3,912.1603378,49614,1196,45255923,15908,32.06,109,-46.7
22-Feb-06,910,962,885.1,944.9,895.9395305,286839,981,256990399,265111,92.43,76.9,34.9
21-Feb-06,951,951,861,896,891.7416241,9014,233,8038159,6755,74.94,90,-55
20-Feb-06,852.2,872.95,852.2,863.4,860.0634479,257140,280,221156715,253514,98.59,20.75,11.2
17-Feb-06,910,910,870,878.25,906.13207,258575,318,234303100,254391,98.38,40,-31.75
16-Feb-06,899.1,909,890.05,900.25,900.66787,3601,205,3243305,1469,40.79,18.95,1.15
15-Feb-06,915,918,885,893.3,917.1529422,265061,355,243101476,262361,98.98,33,-21.7
14-Feb-06,915,921,904.6,910.1,911.3590714,14000,339,12759027,7412,52.94,16.4,-4.9
13-Feb-06,905.05,930,892,907.95,922.5019812,278612,453,257020122,259178,93.02,38,2.9
10-Feb-06,934.9,934.9,905.1,911,917.135123,6668,292,6115457,3159,47.38,29.8,-23.9
8-Feb-06,924,935,911.25,918,925.1120219,7320,312,6771820,3239,44.25,23.75,-6
7-Feb-06,936.9,938.75,909,913.6,923.1016556,6463,311,5966006,2574,39.83,29.75,-23.3
6-Feb-06,907.75,936,905,927.9,918.3250367,20410,611,18743014,7582,37.15,31,20.15
3-Feb-06,891,925,890,907.25,913.930639,10813,370,9882332,5350,49.48,35,16.25
2-Feb-06,940,950,932,935.35,948.3207868,116420,492,110403506,108997,93.62,18,-4.65
1-Feb-06,915.1,959.8,909.9,931.5,931.5029228,24976,1049,23265217,9310,37.28,49.9,16.4
31-Jan-06,897.95,925,895.05,906.55,910.2140489,14179,583,12905925,5746,40.52,29.95,8.6
30-Jan-06,924,942,870.25,879,903.2051796,27454,762,24796595,15616,56.88,71.75,-45
27-Jan-06,868.7,940,861,916.25,905.2430762,84924,2270,76876863,36663,43.17,79,47.55
25-Jan-06,844.85,870,825.25,842,857.5717913,119729,1102,102676213,97272,81.24,44.75,-2.85
24-Jan-06,835,872.5,822.05,830.95,848.5501469,25535,640,21667728,14329,56.12,50.45,-4.05
23-Jan-06,837.95,847.8,810,831.75,826.7111964,11468,357,9480724,5187,45.23,37.8,-6.2
20-Jan-06,826.95,845,825,841.7,839.0168185,14270,536,11972770,7092,49.7,20,14.75
19-Jan-06,820,828,810.05,820.45,820.1761782,5432,234,4455197,2482,45.69,17.95,0.45
18-Jan-06,804,814.9,790.55,806.1,795.3606413,123383,230,98133982,119381,96.76,24.35,2.1
17-Jan-06,809.55,822,790.25,800.05,804.4987143,7000,283,5631491,3766,53.8,31.75,-9.5
16-Jan-06,821.7,825,807.25,809.55,816.0275205,114896,467,93758298,107410,93.48,17.75,-12.15
13-Jan-06,788.9,834.5,780,821.55,810.6573948,108860,1410,88248164,74180,68.14,54.5,32.65
12-Jan-06,800,800,761,770.45,778.5808759,46695,162,36355834,44462,95.22,39,-29.55
10-Jan-06,800,805,785,789.75,797.6195136,13693,493,10921804,5094,37.2,20,-10.25
9-Jan-06,779,790,772,788.2,785.1033716,13940,203,10944341,12272,88.03,18,9.2
6-Jan-06,762.9,770,758.5,769.2,768.0422724,4471,127,3433917,3608,80.7,11.5,6.3
5-Jan-06,765,765,750.25,757.4,756.5154432,2493,88,1885993,1111,44.56,14.75,-7.6
4-Jan-06,774.5,775,760,763.6,766.5835493,7331,201,5619824,4195,57.22,15,-10.9
3-Jan-06,763.05,770,763,766.9,766.9176259,20589,138,15790067,19335,93.91,7,3.85
2-Jan-06,777,777,753,756.25,760.8600664,3616,141,2751270,2037,56.33,24,-20.75
30-Dec-05,750,785,710,771.05,750.9875131,140868,441,105790109,133136,94.51,75,21.05
29-Dec-05,759.6,759.95,754,756.5,757.1345029,1026,65,776820,497,48.44,5.95,-3.1
28-Dec-05,752,770,746,758.75,759.7913445,14742,267,11200844,9854,66.84,24,6.75
27-Dec-05,737,750,737,749.05,746.8674939,30142,134,22512080,3137,10.41,13,12.05
26-Dec-05,741.5,750,731,734.3,745.4831569,21819,106,16265697,1133,5.19,19,-7.2
23-Dec-05,766.4,766.4,748.05,750.75,752.3268456,2980,104,2241934,1463,49.09,18.35,-15.65
22-Dec-05,771.4,774,751,757.35,761.6947368,5510,182,4196938,2328,42.25,23,-14.05
21-Dec-05,764,769.75,753.1,767.2,764.3407149,19192,256,14669227,15386,80.17,16.65,3.2
20-Dec-05,745,775,745,762.75,763.342044,31800,530,24274277,24078,75.72,30,17.75
19-Dec-05,750,752.35,744.15,750.2,749.6338814,10401,197,7796942,7681,73.85,8.2,0.2
16-Dec-05,748,748,741.15,745,745.0175113,91712,219,68327046,88181,96.15,6.85,-3
15-Dec-05,726,750,726,744.85,743.2896104,8470,237,6295663,3507,41.4,24,18.85
14-Dec-05,759,759,730,740.15,740.001925,11948,387,8841543,5392,45.13,29,-18.85
13-Dec-05,740,759,735,753.75,752.1438104,19032,675,14314801,7583,39.84,24,13.75
12-Dec-05,721.15,754.9,721.15,738.05,741.7647985,8261,269,6127719,6068,73.45,33.75,16.9
9-Dec-05,747.5,755,740,750.5,750.2870446,14604,474,10957192,7006,47.97,15,3
8-Dec-05,737,750,737,741.35,741.0080923,11616,446,8607550,3752,32.3,13,4.35
7-Dec-05,744,744,724,728.6,731.3912557,44669,587,32670516,35167,78.73,20,-15.4
6-Dec-05,746.8,757.45,732.1,738.4,746.0783391,14233,525,10618933,3297,23.16,25.35,-8.4
5-Dec-05,760,760,735,743.9,743.7649378,36016,606,26787438,23539,65.36,25,-16.1
2-Dec-05,735.25,766,735,761.25,754.610693,57009,1565,43019601,26682,46.8,31,26
1-Dec-05,710,735,706.8,731.35,711.3158009,275262,1280,195798210,10016,3.64,28.2,21.35
30-Nov-05,721.4,737,695.1,707.15,723.6375099,83514,1809,60433863,39087,46.8,41.9,-14.25
29-Nov-05,773.5,774,712,721.25,726.6402086,137085,3059,99611473,73642,53.72,62,-52.25
28-Nov-05,711,816.9,702,766.5,779.1949069,143489,4179,111805898,50329,35.08,114.9,55.5
26-Nov-05,686.95,725,680,720.1,709.9253598,20150,627,14304996,8809,43.72,45,33.15
25-Nov-05,681,687.75,670.2,684.25,680.4526791,7745,311,5270106,3626,46.82,17.55,3.25
24-Nov-05,674,689,664.3,679.95,677.9369859,13616,365,9230790,5025,36.91,24.7,5.95
23-Nov-05,671,675,667,668.35,669.5828974,43584,281,29183101,38139,87.51,8,-2.65
22-Nov-05,678,678,667.5,670.4,670.3196048,32487,356,21776673,27177,83.65,10.5,-7.6
21-Nov-05,664,679,661.5,674.45,670.4208005,13567,403,9095599,7421,54.7,17.5,10.45
18-Nov-05,677,677,650,661.35,662.6811655,21312,164,14123061,12421,58.28,27,-15.65
17-Nov-05,675,675,657.15,661.3,663.3569046,11992,219,7954976,8311,69.3,17.85,-13.7
16-Nov-05,650.05,671.75,650.05,668.65,667.0753415,7393,240,4931688,3829,51.79,21.7,18.6
14-Nov-05,659.8,675,658,669.6,669.0976291,51880,836,34712785,29843,57.52,17,9.8
11-Nov-05,669,671.9,648,654,660.51582,17952,403,11857580,11071,61.67,23.9,-15
10-Nov-05,668,672,658,668.7,663.9271306,17401,419,11552996,10656,61.24,14,0.7
9-Nov-05,641,659.9,635,656.7,650.3851407,20499,577,13332245,13663,66.65,24.9,15.7
8-Nov-05,619.25,645,619.25,639.7,638.7490039,40407,733,25809931,32112,79.47,25.75,20.45
7-Nov-05,620,620,613.1,617.3,615.1812372,256774,413,157962547,244708,95.3,6.9,-2.7
2-Nov-05,610.5,611,605.05,610.1,608.2668074,32679,236,19877551,29970,91.71,5.95,-0.4
1-Nov-05,635,635,613,619.6,621.9477675,1187,60,738252,593,49.96,22,-15.4
31-Oct-05,605.1,623.8,605.1,617.35,611.5657858,7114,267,4350679,2864,40.26,18.7,12.25
28-Oct-05,598,610,598,605.35,604.5733992,4857,208,2936413,2920,60.12,12,7.35
27-Oct-05,617,624,615,616.35,619.2621274,6844,243,4238230,3306,48.31,9,-0.65
26-Oct-05,611.5,626,610,616.65,616.9768463,22545,612,13909743,10502,46.58,16,5.15
25-Oct-05,622,625,605,609,611.7003957,37653,735,23032355,28186,74.86,20,-13
24-Oct-05,615,645,615,624.9,630.1400835,16997,631,10710491,8830,51.95,30,9.9
21-Oct-05,655,661,640.1,646.5,651.9285226,39537,719,25775298,25636,64.84,20.9,-8.5
20-Oct-05,650,663.95,643,654.9,652.4036972,61343,1688,40020400,21884,35.67,20.95,4.9
19-Oct-05,608,648,607.1,641.25,628.1171552,144475,1359,90747226,108764,75.28,40.9,33.25
18-Oct-05,624.4,639.8,612,618.45,625.288546,26637,778,16655811,11333,42.55,27.8,-5.95
17-Oct-05,629.95,630,607,615.5,617.1765483,47715,898,29448579,28544,59.82,23,-14.45
14-Oct-05,649.9,669,615,626.65,640.8694946,108302,2933,69407448,16515,15.25,54,-23.25
13-Oct-05,684.4,698,632.1,638.55,663.4424307,145607,3917,96601862,35242,24.2,65.9,-45.85
11-Oct-05,646,690,645,680.75,669.5339652,69527,1699,46550688,41177,59.22,45,34.75
10-Oct-05,625.1,646.1,625.1,639.25,638.1990165,14642,606,9344510,5928,40.49,21,14.15
7-Oct-05,618.1,635,611.9,625.6,622.4901283,134424,639,83677613,123210,91.66,23.1,7.5
6-Oct-05,630,639.9,609,615.2,624.736935,15863,490,9910202,10181,64.18,30.9,-14.8
5-Oct-05,650,650,625.1,629.5,637.8160779,155941,548,99461677,148244,95.06,24.9,-20.5
4-Oct-05,650,658,636,639.35,648.2108598,38822,516,25164842,29679,76.45,22,-10.65
3-Oct-05,670,674.95,640,646.35,657.6439762,24063,900,15824887,10554,43.86,34.95,-23.65
30-Sep-05,658,670,630,665.3,654.2670028,75973,759,49706627,56886,74.88,40,7.3
29-Sep-05,677,688,652.05,657.9,666.9598696,31298,1157,20874510,7856,25.1,35.95,-19.1
28-Sep-05,625,682,625,677.1,662.4395019,75242,1859,49843273,18916,25.14,57,52.1
27-Sep-05,581,636.9,580,627,626.4791069,90915,898,56956348,34409,37.85,56.9,46
26-Sep-05,600,609.9,585,607.75,604.1634116,12135,193,7331523,10155,83.68,24.9,7.75
23-Sep-05,594.4,600,572,585.85,588.2350858,12706,309,7474115,9176,72.22,28,-8.55
22-Sep-05,570,600,570,579.5,589.9307359,11319,209,6677426,8798,77.73,30,9.5
21-Sep-05,605,605,585,596.3,595.1961685,11536,237,6866183,5879,50.96,20,-8.7
20-Sep-05,592,615,592,608.85,609.9319892,40670,256,24805934,37420,92.01,23,16.85
19-Sep-05,600,614.5,581.05,610.65,598.847293,63815,486,38215440,57106,89.49,33.45,10.65
16-Sep-05,594,597,585.1,588.5,589.9566124,2397,123,1414126,1457,60.78,11.9,-5.5
15-Sep-05,590,596.9,582,592.75,589.6759145,5659,251,3336976,2421,42.78,14.9,2.75
14-Sep-05,584,605,584,585.45,590.2008552,15902,347,9385374,10143,63.78,21,1.45
13-Sep-05,606.5,606.5,592,600.05,597.7582167,26714,287,15968513,23059,86.32,14.5,-6.45
12-Sep-05,590,605,584.75,599.55,598.403025,11967,290,7161089,8559,71.52,20.25,9.55
9-Sep-05,595,610.95,580,584.45,590.9689961,7999,318,4727161,3229,40.37,30.95,-10.55
8-Sep-05,611.1,612.7,590.05,597.25,598.2546619,15927,248,9528402,13395,84.1,22.65,-13.85
6-Sep-05,635,635,588,609.55,604.139168,8558,438,5170223,4547,53.13,47,-25.45
5-Sep-05,618,628.75,618,625.85,623.9348286,7089,211,4423074,3868,54.56,10.75,7.85
2-Sep-05,615,620,600,618.1,612.6052336,5350,240,3277438,2777,51.91,20,3.1
1-Sep-05,581,619,581,607.45,607.2264397,22262,610,13518075,11279,50.66,38,26.45
31-Aug-05,585,585,552,580.85,580.1250112,22302,218,12937948,19105,85.66,33,-4.15
30-Aug-05,587,587,566.4,570.5,577.4214865,7521,190,4342787,3525,46.87,20.6,-16.5
29-Aug-05,596.8,596.8,572,576.45,576.7359143,5786,244,3336994,3714,64.19,24.8,-20.35
26-Aug-05,602.8,602.8,583.5,585.35,589.4144284,4505,192,2655312,2615,58.05,19.3,-17.45
25-Aug-05,570,594,570,584,587.4062271,9539,237,5603268,6160,64.58,24,14
24-Aug-05,597,597,571.55,582.65,583.6512456,5339,277,3116114,2907,54.45,25.45,-14.35
23-Aug-05,629.9,629.9,591,597.1,608.4791428,6113,221,3719633,4364,71.39,38.9,-32.8
22-Aug-05,640,640,620,627.85,628.3315288,49875,241,31338035,44506,89.24,20,-12.15
19-Aug-05,629.8,635,615,617.6,625.4145987,8946,275,5594959,5021,56.13,20,-12.2
18-Aug-05,625,652,612.2,618.3,631.293455,10741,326,6780723,5609,52.22,39.8,-6.7
17-Aug-05,620,622,600.1,608.05,619.2422312,26999,183,16718921,24257,89.84,21.9,-11.95
16-Aug-05,643,643,614,624.7,620.741978,11375,291,7060940,7763,68.25,29,-18.3
12-Aug-05,635,642.9,622.2,626.8,631.690501,28740,175,18154785,26502,92.21,20.7,-8.2
11-Aug-05,635.4,648,622.15,632.1,636.1181599,18238,527,11601523,6014,32.98,25.85,-3.3
10-Aug-05,599.95,650,599,634.7,629.0882831,56602,1302,35607655,19391,34.26,51,34.75
9-Aug-05,594.35,599,590,592.75,593.6170795,7670,216,4553043,5284,68.89,9,-1.6
8-Aug-05,591,603,590,591.75,594.2564844,10371,302,6163034,4518,43.56,13,0.75
5-Aug-05,584,600,580.05,596.45,591.2366246,306532,419,181232945,297675,97.11,19.95,12.45
4-Aug-05,589.5,595,567,574.8,576.5376683,18716,354,10790479,13203,70.54,28,-14.7
3-Aug-05,575,598,572,585.55,582.927346,24830,594,14474086,13167,53.03,26,10.55
2-Aug-05,556,574.85,554.1,571.8,569.822769,195564,214,111436820,193280,98.83,20.75,15.8
1-Aug-05,555,560,552,553.35,555.3541736,6014,167,3339900,4331,72.02,8,-1.65
29-Jul-05,540,574.9,540,546.9,565.7035587,182677,262,103341029,179408,98.21,34.9,6.9
27-Jul-05,535,577,535,569.95,562.085733,24378,453,13702526,13684,56.13,42,34.95
26-Jul-05,545,549.9,536,547.35,544.7176897,20984,463,11430356,14047,66.94,13.9,2.35
25-Jul-05,507,542,507,538.55,534.0214451,64397,941,34389379,49148,76.32,35,31.55
22-Jul-05,503,517,501,512.2,510.6918888,58401,1133,29824917,18130,31.04,16,9.2
21-Jul-05,506.5,506.5,495,501.85,501.4811718,20448,131,10254287,19029,93.06,11.5,-4.65
20-Jul-05,505,510,502,504.35,505.4322527,9624,249,4864280,5548,57.65,8,-0.65
19-Jul-05,508.1,510,500,507.9,506.0076966,106670,421,53975841,100938,94.63,10,-0.2
18-Jul-05,496.4,515,496.4,503.75,502.5827574,27200,603,13670251,17623,64.79,18.6,7.35
15-Jul-05,465,493,465,490.1,482.680443,32326,649,15603128,17766,54.96,28,25.1
